index,Artist Name,Artist_id,Track Name,Track ID,Popularity,acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Mode,Loudness,Tempo,Time_signature,Speechiness,Valence,Genre
817,bülow,5vBrKGOjN10BMwB0cJADj4,You & Jennifer,0g21KZ1XJuhwexWPLpuEt1,64,0.52,0.752,159453,0.698,0.0,11,0.211,1,-6.53,132.058,4,0.306,0.347,pop
947,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,WHO? WHAT!,4KYS9GK68yeuUJ8vJfPxrq,64,0.0462,0.834,176720,0.731,0.0,10,0.0731,0,-5.603,140.001,4,0.0566,0.681,rap
439,Jimmie Allen,147nKr9upHZSSxqCzh9j7c,Best Shot,3VamXAvVMczcS2PTYtPfBQ,64,0.75,0.629,195053,0.464,0.0,4,0.0853,1,-8.72,156.051,4,0.0334,0.523,country
440,Kacey Musgraves,70kkdajctXSbqSMJbQO424,Golden Hour,0pMfPzdRiPAoSM9yWF4OcT,64,0.0952,0.611,198453,0.555,0.0,6,0.11,0,-6.372,88.969,4,0.0274,0.413,pop
666,Ella Mai,7HkdQ0gt53LP4zmHsL0nap,Boo'd Up,4squZv12LD9M8ooJfoVgZS,64,0.158,0.397,239341,0.843,0.0,10,0.0844,0,-3.726,81.201,4,0.0987,0.22,pop
665,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,Issues/Hold On,0bxmVPKnEopTyuMMkaTvUb,64,0.833,0.528,185979,0.523,1.53e-06,7,0.103,1,-4.82,93.06,4,0.0523,0.692,pop
454,SOB X RBE,2TImI3DW7o5MdRXJs4D37h,Paramedic!,2tPcTFiQF9MbVUyjZ3zDhA,64,0.177,0.856,219307,0.652,0.0,1,0.193,1,-5.324,97.017,4,0.143,0.471,trap
461,Dierks Bentley,7x8nK0m0cP2ksQf0mjWdPS,Burning Man,4a1oIihVt6xSnDRpgX387M,64,0.00403,0.609,238493,0.807,5.42e-06,5,0.0926,1,-7.221,119.073,4,0.0972,0.492,country
660,Mac Miller,4LLpKhyESsyAXpc4laK94U,Programs,1883mCuSqnfnrWoq8i3myH,64,0.0809,0.88,190187,0.569,5.82e-05,10,0.214,0,-6.517,134.924,4,0.221,0.474,hip hop
479,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,Virtual (Blue Balenciagas),4dqkKnzOJ3fWduqKcHi374,64,0.312,0.767,193618,0.715,0.0,8,0.0973,0,-4.934,149.957,4,0.0523,0.577,trap
645,benny blanco,5CiGnKThu5ctn9pBxv7DGa,Roses (with Juice WRLD feat. Brendon Urie),5YAP8zpqj1eIX88makBjDe,64,0.166,0.613,223543,0.6,0.0,8,0.117,1,-7.097,147.059,4,0.154,0.532,edm
644,Drake,3TVXtAsR1Inumwj472S9r4,Blue Tint,4n1bdaKwynQndm47x5HqWX,64,0.013,0.889,162800,0.372,0.0,7,0.184,0,-10.254,133.997,4,0.357,0.123,hip hop
630,Cardi B,4kYSro6naA4h99UJvo89HB,I Do (feat. SZA),1f5PNhkNgUpvDEeZfcIlO1,64,0.27,0.886,200205,0.473,2.58e-05,7,0.0864,0,-7.338,135.065,4,0.255,0.438,pop
611,JID,6U3ybJ9UHNKEdsH7ktGBZ7,Off Deez (with J. Cole),3JAeYOjyJodI4PRs44lx2l,64,0.00207,0.836,213358,0.579,0.0,9,0.11,1,-6.164,85.486,4,0.243,0.431,hip hop
610,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Go To Town,6iOvnACn4ChlAw4lWUU4dd,64,0.0716,0.71,217813,0.71,1.07e-06,0,0.206,1,-2.474,169.944,4,0.0579,0.7,pop
532,Louis The Child,7wg1qvie3KqDNQbAkTdbX0,Better Not (with Wafia),7n1940b6kHcaEewFSZXnXa,64,0.278,0.783,222866,0.537,0.0,9,0.229,1,-2.921,113.988,4,0.0795,0.393,edm
608,Ice Nine Kills,52qKfVcIV4GS8A8Vay2xtt,A Grave Mistake,2mMNBgFRyEiRoGvrdoONeq,64,0.000838,0.36,184227,0.925,0.0,6,0.115,0,-3.775,175.088,3,0.0719,0.446,alternative metal
546,NAV,7rkW85dBwwrJtlHRDkJDAC,Wanted You (feat. Lil Uzi Vert),1Faq8G2y56A8fRv7HsLq25,64,0.229,0.797,228387,0.731,0.0,9,0.224,0,-4.443,146.93,4,0.0479,0.623,hip hop
549,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,Crush,2y7JqO7Jc7ErdOmxpvifRF,64,0.0869,0.401,266667,0.505,0.779,5,0.11,1,-8.574,97.796,4,0.0252,0.287,pop
551,The Internet,7GN9PivdemQRKjDt4z5Zv8,Hold On,5tqZJUHEuqdN12RZVq2l9p,64,0.849,0.7,406467,0.414,0.0606,0,0.107,1,-10.864,60.479,4,0.0373,0.444,r&b
556,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,1985 - Intro to “The Fall Off”,7EulRO07ZgchxqKUHb8Pvc,64,0.145,0.679,190177,0.648,0.0,2,0.182,1,-5.892,94.378,4,0.445,0.635,hip hop
598,Denzel Curry,6fxyWrfmjcbj5d12gXeiNV,CLOUT COBAIN | CLOUT CO13A1N,2LNMhZ3YijTO7USmqjgJfG,64,0.591,0.794,231333,0.448,0.0,10,0.109,0,-4.771,120.055,4,0.0539,0.588,hip hop
596,City Girls,37hAfseJWi0G3Scife12Il,Twerk (feat. Cardi B),0RRm4OS5ymfZryXBuj0G2m,64,0.121,0.788,166476,0.842,0.00112,4,0.166,0,-4.006,190.077,4,0.142,0.481,pop
595,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,ATM,2UciqgwVDwro0fev3MFbxJ,64,0.115,0.772,216727,0.498,0.0,8,0.0898,1,-7.661,81.817,4,0.649,0.351,hip hop
575,Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,Double Up (feat. Belly and Dom Kennedy),4iVD0fTHGxV9JWloujsL3s,64,0.0544,0.604,361280,0.436,0.000242,2,0.162,1,-8.32,107.978,4,0.188,0.239,hip hop
434,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,Freddy Krueger (feat. Tee Grizzley),0hwkukpHcBJfGcIUxi1tK2,64,0.0918,0.834,244506,0.621,0.0,7,0.0759,1,-6.156,140.05,4,0.0821,0.613,trap
587,Shinedown,70BYFdaZbEKbeauJ670ysI,DEVIL,2hEYslbdYWFSIA6JboUvnR,64,0.00039,0.354,207987,0.942,6.36e-06,7,0.431,1,-3.245,119.992,4,0.237,0.242,alternative metal
406,Shoreline Mafia,4tYSBptyGeVyZsk8JC4JHZ,Musty,2bkKnaLTMCghmjlcPBoYWd,64,0.00907,0.833,161558,0.203,5.91e-06,10,0.124,0,-12.456,100.023,4,0.211,0.04,trap
389,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,Through the Storm,7bOlOJHn9IOaXX7IwaK905,64,0.631,0.881,163567,0.581,0.0,5,0.0986,1,-5.162,78.508,4,0.0901,0.876,trap
701,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,Cognac Queen,2GbS8QZToLioxL8XMEwX3P,64,0.0593,0.79,222752,0.709,0.0,2,0.0794,1,-5.806,131.079,4,0.224,0.26,pop
713,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,Every Season,1ttPzkTSpQUFcEGx8bjerL,64,0.0632,0.936,214376,0.704,0.0,5,0.104,0,-5.47,130.022,4,0.457,0.566,rap
676,Summer Walker,57LYzLEk2LcFghVwuWbcuS,CPR,5Tp4UJvnsF4Zd05k0zXUte,64,0.637,0.693,203240,0.369,0.00335,7,0.0951,0,-12.683,140.148,4,0.175,0.141,pop
384,Kevin Gates,1gPhS1zisyXr5dHTYZyiMe,Me Too,3yXFcbGxFn2au5q3pShkAe,64,0.152,0.726,202301,0.605,0.0,7,0.642,1,-5.002,139.233,4,0.296,0.36,rap
420,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,All To Myself,08tq1XcHwVt5PHXUo87i0D,64,0.208,0.646,169920,0.781,0.0,1,0.125,1,-4.616,94.975,4,0.0313,0.565,country
682,Drake,3TVXtAsR1Inumwj472S9r4,That’s How You Feel,41a7dZcq30Ss5kPMayWRV0,64,0.117,0.85,157605,0.473,0.0103,10,0.108,0,-5.747,85.454,4,0.209,0.38,hip hop
617,21 Savage,1URnnhqYAYcrqrcwql10ft,pad lock,5stbfxsPi8gcOH2LCuA4Le,63,0.0187,0.959,191360,0.55,0.0,5,0.112,0,-8.012,130.024,4,0.197,0.798,rap
905,Post Malone,246dkjvS1zLTtiykXe5h60,Sugar Wraith,0MrRAUcB8AZiB9ue2VOBYe,63,0.262,0.606,228147,0.775,0.0,5,0.1,0,-4.269,164.02,4,0.0671,0.307,rap
517,DaBaby,4r63FhuTkUYltbVAg5TQnk,Milli,5QNeckfTYKateLNPThnx0Z,63,0.121,0.654,120693,0.58,0.0,8,0.258,1,-6.764,131.912,4,0.477,0.278,rap
807,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Poke It Out (with Nicki Minaj),2rPSFKzGeqUWwfcCFVkkq3,63,0.0969,0.894,269813,0.59,8.9e-06,9,0.329,1,-5.716,147.009,4,0.221,0.576,rap
614,Ski Mask The Slump God,2rhFzFmezpnW82MNqEKVry,BabyWipe,6eKWSrZfzd25TYYxkscWgg,63,0.0257,0.884,168627,0.505,0.0,1,0.307,1,-8.322,148.042,4,0.265,0.582,rap
801,Jay Rock,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)",1eLSF6HfrRA0AsNmTkUlKx,63,0.00102,0.566,225267,0.724,0.0,1,0.158,1,-4.574,81.774,4,0.323,0.407,hip hop
695,Meek Mill,20sxb77xiYeusSH8cVdatc,Dangerous (feat. Jeremih and PnB Rock),3lb5fWSG2p7x8ik8HN9oFR,63,0.0467,0.734,233750,0.493,0.0,0,0.0477,1,-7.528,86.043,4,0.308,0.562,hip hop
797,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,No Time (feat. Gunna),5pHJv0bgNsT9nPoK2BjNBn,63,0.0175,0.943,219453,0.763,1.8e-05,5,0.114,0,-5.568,139.969,4,0.158,0.225,rap
803,Post Malone,246dkjvS1zLTtiykXe5h60,Same Bitches (feat. G-Eazy & YG),688QpQAwqsLdBR6lr13wK1,63,0.434,0.731,212467,0.774,3.34e-06,10,0.114,0,-5.273,100.005,4,0.0555,0.219,rap
537,Brett Young,0fiWOxhsBsQQvFDtxUQWo0,Catch,53cGGBxGPaRjP0HVUESyW5,63,0.0248,0.566,196440,0.765,0.0,2,0.0783,1,-6.337,156.036,4,0.0439,0.604,country
405,Godsmack,6gZq1Q6bdOxsUPUG1TaFbF,Bulletproof,6w7ily4cFWEPO0XWFQYeUO,63,0.000198,0.39,177048,0.91,0.0,5,0.156,0,-3.268,162.253,4,0.133,0.644,alternative metal
536,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,Genie,7E6knQgEAcU0nIjQJuwrIv,63,0.286,0.598,194792,0.605,0.0,7,0.0875,0,-4.92,159.517,4,0.452,0.513,trap
795,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,Startender (feat. Offset and Tyga),0jAfdqv18goRTUxm3ilRjb,63,0.0235,0.736,192779,0.622,0.0,6,0.151,0,-4.653,191.971,4,0.133,0.506,rap
824,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,No Mistakes,35KV2Nuib6jPMVN00O8iba,63,0.0393,0.643,123040,0.646,0.0,10,0.109,0,-2.442,80.174,4,0.0629,0.35,rap
832,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,Summertime Magic,4j3GWI86JvSaF0BLdmgcfF,63,0.0127,0.76,213600,0.579,0.00344,0,0.106,1,-7.374,100.011,4,0.0567,0.129,hip hop
709,JPEGMAFIA,6yJ6QQ3Y5l0s0tn7b0arrO,1539 N. Calvert,6XyxCBp6x3jvtxXvMN5sAA,63,0.278,0.863,157259,0.717,0.0826,4,0.0991,0,-3.143,152.05,4,0.17,0.357,hip hop
565,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,Shake It Up,6yz0Jndhv0QjKdpcEMbOjz,63,0.128,0.776,116681,0.608,0.0,10,0.0932,0,-6.478,156.025,4,0.104,0.402,rap
878,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Good Form (feat. Lil Wayne) - Remix,6supMAknraGpJrN5qqYfV8,63,0.0533,0.898,237493,0.733,0.000115,7,0.102,1,-4.75,96.51,4,0.178,0.295,pop
872,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",3oHkMCVJyOcjg5FhfLc2Rq,63,0.3,0.428,315773,0.754,0.0,5,0.136,0,-6.416,125.948,4,0.179,0.394,hip hop
594,Maroon 5,04gDigrS5kc9YWfZHwBETP,Cold (feat. Future),7gwLQ4tZ5UdZ7qNcDyJ8wr,63,0.14,0.693,234308,0.717,0.0,9,0.0464,0,-6.346,99.836,4,0.107,0.412,pop
692,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,Skeezers,2A4vCndSkZ3jd5nfh3a8gc,63,0.558,0.792,198054,0.484,0.0,7,0.134,0,-7.801,140.019,4,0.155,0.353,rap
623,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,MoshPit (feat. Juice WRLD),4KX8vXbouybtUptEyYxtIk,63,0.394,0.769,164038,0.627,0.0,7,0.106,1,-4.064,157.938,4,0.262,0.49,hip hop
780,SHAED,3KwmxIhSe9UTSEF37kwngR,Trampoline,0lsRatBUs9HNIZAmoGABzk,63,0.488,0.689,184060,0.412,0.00016,7,0.0659,0,-7.523,126.754,4,0.0301,0.537,pop
680,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,Motiv8,1AT4xjNarTswd0UZ5FlmKF,63,0.135,0.869,133922,0.385,0.0,4,0.0931,1,-7.801,149.897,4,0.297,0.596,hip hop
459,Key Glock,0RESbWvOMyua0yuyVrztJ5,Since 6ix,0lOKsvuwUhu0a6ZEaviQ46,63,0.00317,0.916,152693,0.625,0.0,2,0.0933,1,-7.36,128.094,4,0.241,0.46,hip hop
742,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Watch (feat. Lil Uzi Vert & Kanye West),3DoBTwfr8yi2LN08SBpFkN,63,0.0372,0.706,217405,0.559,0.0,4,0.379,0,-5.216,78.534,4,0.0416,0.252,rap
657,Ella Mai,7HkdQ0gt53LP4zmHsL0nap,Shot Clock,2GlATHCDbLW7xq5BE0Bz5g,63,0.654,0.512,201609,0.512,0.0,4,0.148,0,-6.008,95.11,1,0.285,0.434,pop
452,Riley Green,2QMsj4XJ7ne2hojxt6v5eb,Georgia Time,5XqHOqbjKb7YsQV6f3eGeD,63,0.0403,0.594,221200,0.621,0.0,6,0.117,1,-6.23,77.005,4,0.0274,0.679,country
684,Jay Rock,28ExwzUQsvgJooOI0X1mr3,WIN,69WMdZSqdQwFgLVpbMsZ2J,63,0.0152,0.879,215227,0.595,0.0,1,0.391,1,-2.936,125.994,4,0.0889,0.355,hip hop
966,Mitski,2uYWxilOVlUdk4oV9DvwqK,Two Slow Dancers,0pM91oR6zMZcepPBklxO8Q,63,0.791,0.37,239304,0.11,0.000575,0,0.0997,1,-13.176,82.899,4,0.0295,0.0579,pop
654,Lil Yachty,6icQOAFXDZKsumw3YXyusw,Get Dripped (feat. Playboi Carti),3m2aDCqn8eT5ElXDUiboGU,63,0.105,0.95,158769,0.489,0.0,8,0.411,1,-8.411,130.021,4,0.462,0.919,hip hop
758,21 Savage,1URnnhqYAYcrqrcwql10ft,1.5,2wOXxtHZgRkkrkEbKLzzqs,63,0.000244,0.885,148656,0.52,1.16e-06,1,0.454,1,-8.353,84.022,4,0.359,0.306,rap
491,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,Valuable Pain,61Oo3DUJubecZQosjho6Pp,63,0.23,0.525,169459,0.811,0.0,5,0.213,0,-5.702,169.685,4,0.345,0.513,trap
738,Lil Wayne,55Aa2cqylxrFIXC767Z865,Don't Cry (feat. XXXTENTACION),5BQrp63SHCVf4bzCzJePne,63,0.407,0.618,249450,0.71,0.0,8,0.183,1,-6.066,112.014,4,0.331,0.233,hip hop
964,Janelle Monáe,6ueGR6SWhUJfvEhqkvMsVs,Make Me Feel,5gW5dSy3vXJxgzma4rQuzH,63,0.132,0.859,194230,0.413,0.0,1,0.334,1,-7.399,115.035,4,0.182,0.697,pop
873,Drake,3TVXtAsR1Inumwj472S9r4,Sandra’s Rose,6cblRiEGDRNZgowcm951R3,62,0.0481,0.486,216333,0.849,0.0,1,0.143,1,-5.432,152.086,4,0.246,0.519,hip hop
961,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Barbie Dreams,6Poyf51k7W3NKnsGwAI90B,62,0.313,0.85,279867,0.787,0.0,8,0.194,0,-4.134,87.983,4,0.338,0.7,pop
557,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,Not Good At Not,5V4Sx4VKnHwyM6CjZnfce2,62,0.242,0.557,185067,0.814,0.0,11,0.114,1,-3.241,143.935,4,0.0325,0.582,country
950,Post Malone,246dkjvS1zLTtiykXe5h60,Otherside,4qWCFTuNnmGNdY4egtb4ZY,62,0.318,0.652,228227,0.643,2.87e-06,9,0.208,0,-5.667,104.932,4,0.0353,0.109,rap
955,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",42k9e2hgl98IdgkXLg4pxs,62,0.413,0.636,265120,0.501,0.0,11,0.339,0,-7.26,82.309,4,0.329,0.196,hip hop
569,Maroon 5,04gDigrS5kc9YWfZHwBETP,Don't Wanna Know (feat. Kendrick Lamar),1nueTG77MzNkJTKQ0ZdGzT,62,0.343,0.783,214265,0.61,0.0,7,0.0983,1,-6.124,100.047,4,0.0696,0.418,pop
576,Devin Dawson,2ySHS7UojGu20XfUPaBlyu,All On Me,2mfahQ0EaaZWq4cFNg6A1o,62,0.14,0.634,224627,0.668,0.0,5,0.216,1,-5.488,80.989,4,0.0291,0.635,country
874,I DONT KNOW HOW BUT THEY FOUND ME,0Raaw7kr1Vzat4ZvHzjsJR,Do It All The Time,14ny3vlL25p6Vix2Sb8k1b,62,0.106,0.795,167803,0.597,0.0,11,0.113,0,-6.395,110.014,4,0.0327,0.849,rock
938,A$AP ANT,45m1IiS45uD1HcPlYkNWKj,Shanghai,4rPXtBJ4VzIB2dWQdzM08T,62,0.544,0.84,129985,0.635,0.0,2,0.28,0,-7.84,125.013,4,0.207,0.369,rap
987,Flipp Dinero,2HUwZ0kumzCSlhFcjFZfpp,Leave Me Alone,14mHfNsSHN0FbLftyjrV9g,62,0.107,0.792,195637,0.743,0.0,7,0.183,1,-2.806,150.024,4,0.0851,0.742,rap
923,KYLE,4qBgvVog0wzW75IQ48mU7v,Playinwitme (feat. Kehlani),4F1yvJfQ7gJkrcgFJQDjOr,62,0.339,0.689,191680,0.584,0.0,1,0.297,0,-5.768,156.572,4,0.119,0.676,pop
486,Riley Green,2QMsj4XJ7ne2hojxt6v5eb,When She Comes Home Tonight,3QE9qyQrIgefznSchAYJPB,62,0.259,0.606,250253,0.455,2.99e-06,6,0.159,1,-7.317,144.836,3,0.0288,0.329,country
591,Maroon 5,04gDigrS5kc9YWfZHwBETP,Girls Like You,6OEHjJJvdkk1Ln0p0AZdyz,62,0.558,0.611,215230,0.462,1.01e-06,0,0.131,1,-7.054,59.635,4,0.0646,0.377,pop
516,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,No Love,7bLwNfeIviCy6WANVRB1Kj,62,0.283,0.708,230208,0.735,0.0,11,0.113,0,-4.929,159.957,4,0.163,0.719,trap
927,21 Savage,1URnnhqYAYcrqrcwql10ft,monster,2FUNBaa5DwItJtYEBgAblU,62,0.158,0.89,233040,0.607,0.000228,9,0.118,0,-6.916,134.022,4,0.124,0.224,rap
928,Post Malone,246dkjvS1zLTtiykXe5h60,Takin' Shots,5ffntNJnJOeFv7b7DCd0Bw,62,0.61,0.762,216747,0.621,0.0,0,0.464,1,-6.24,120.056,4,0.0866,0.593,rap
518,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,Girl Like You,7K0lR5Ngf5jkOWt1g6ut6l,62,0.035,0.543,193067,0.88,0.000227,3,0.304,0,-4.204,144.057,4,0.0365,0.483,country
931,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Good Form,19Fcrc0nJiwMKom00gS9SW,62,0.113,0.88,199400,0.775,0.00264,7,0.0943,1,-5.133,96.503,4,0.0953,0.284,pop
521,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,Miss Me More,5NfJGBAL9mgFPRQxKJmiX2,62,0.014,0.643,192840,0.72,0.0,2,0.0834,1,-7.146,96.028,4,0.0527,0.491,country
526,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,I Came Thru,2umdwsJRuFHBRw8TCQmYbq,62,0.178,0.586,161139,0.539,0.0,11,0.105,0,-8.743,158.116,4,0.199,0.197,trap
977,Lil Yachty,6icQOAFXDZKsumw3YXyusw,66,6tarvNiKnEjYMj1VZhlDqR,62,0.0455,0.667,153475,0.723,0.000193,5,0.213,0,-4.31,148.058,4,0.27,0.251,hip hop
943,INZO,18Eu7uJEMPWwwt1QUdCglQ,Overthinker,7qGoMOzR9pJ1bPl4bFmTN7,62,0.0315,0.472,268000,0.604,0.0292,8,0.101,1,-4.437,128.375,1,0.134,0.212,edm
891,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Old Money,0syXbGoFZbTMXm8hGCEvW0,62,0.0271,0.716,135547,0.619,0.0,2,0.342,1,-10.227,162.958,4,0.339,0.584,rap
859,Mac Miller,4LLpKhyESsyAXpc4laK94U,Perfecto,0Xcy81PsJCOO6mhLZaQyQ4,62,0.748,0.599,215413,0.317,0.0,1,0.111,1,-11.212,148.09,4,0.174,0.203,hip hop
603,Lil Wayne,55Aa2cqylxrFIXC767Z865,Let It All Work Out,3BUWNzPWz2mDbptZmGEXpB,62,0.0218,0.551,316192,0.562,0.0,11,0.302,1,-6.862,135.872,4,0.163,0.438,hip hop
664,Kacey Musgraves,70kkdajctXSbqSMJbQO424,High Horse,2U2Z1IXnmJIvlknWizFykZ,62,0.0325,0.725,213693,0.674,3.55e-06,11,0.0531,0,-5.254,120.057,4,0.0363,0.773,pop
838,Post Malone,246dkjvS1zLTtiykXe5h60,Zack And Codeine,5lZZmityu9TAjNvSY6GLhR,62,0.15,0.738,204360,0.824,0.0,5,0.132,0,-5.165,138.039,4,0.0437,0.386,rap
772,Takeoff,3EW0kQ1skZiK1NHg3Spt9J,Infatuation,00I0pcNkN3IOX3fsYbaB4N,62,0.0724,0.629,221893,0.608,0.0,2,0.0874,0,-7.247,103.021,4,0.0771,0.413,rap
831,Greta Van Fleet,4NpFxQe2UvRCAjto3JqlSl,You're The One,0iYBNrznkCwhN3xCmNVJpo,62,0.0125,0.553,266933,0.807,0.00222,2,0.302,1,-5.805,151.916,4,0.0428,0.575,rock
774,21 Savage,1URnnhqYAYcrqrcwql10ft,asmr,2QgfDF0fQ4sskDthP8MG5w,62,0.0399,0.84,171714,0.543,0.0,1,0.117,1,-7.738,170.067,4,0.476,0.161,rap
606,Quando Rondo,4IprNlQiJZUUJhDl0fL2SL,ABG,1mHLxIGKfmWBdH1bZzO7pW,62,0.482,0.722,234556,0.81,0.0,5,0.0954,1,-3.395,176.108,4,0.373,0.937,trap
764,Mac Miller,4LLpKhyESsyAXpc4laK94U,So It Goes,0EA2RhRHL4KWeNa7JfD1Yw,62,0.812,0.576,312960,0.556,0.125,0,0.0943,1,-6.474,148.173,4,0.231,0.294,hip hop
823,21 Savage,1URnnhqYAYcrqrcwql10ft,all my friends,4paAidoE8VAemwU4jgCc6l,62,0.171,0.713,211785,0.62,1.16e-06,0,0.118,1,-4.513,130.09,4,0.0422,0.206,rap
651,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,BANG!,1pF74yw15wXk12A1NPVWHD,62,0.259,0.715,283321,0.529,7.48e-06,11,0.128,0,-9.019,148.037,4,0.0507,0.467,rap
612,Sasha Alex Sloan,4xnihxcoXWK3UqryOSnbw5,Older,3kywzyEr7V106Un5cDyh12,62,0.732,0.628,184893,0.298,0.0,11,0.116,1,-9.539,63.762,4,0.0713,0.166,pop
815,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,OKRA,74ZovzRxHBvCq5yIwe8boh,62,0.0456,0.589,151027,0.57,1.51e-06,1,0.137,1,-9.54,136.203,4,0.361,0.441,hip hop
616,Nipsey Hussle,0EeQBlQJFiAfJeVN2vT9s0,Hussle & Motivate,2hVtGnJeHOo0EqjzYXNFg5,62,0.00369,0.836,258520,0.779,0.000173,7,0.58,1,-3.829,119.908,4,0.0519,0.555,hip hop
618,Scotty McCreery,6ZV6lGY0prbqpTD0Md8i29,This Is It,74CEfiZthUGX5yUNNUM4bj,62,0.254,0.579,230973,0.511,0.0,8,0.099,1,-6.788,78.003,4,0.0293,0.594,country
699,Lil Baby,5f7VJjfbwm532GiveGC0ZK,Crush A Lot,39RWYLt6hgk9BbhkDgaHW9,62,0.0171,0.92,159755,0.458,0.0,5,0.107,0,-5.643,132.992,4,0.315,0.403,rap
840,Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,New Freezer (feat. Kendrick Lamar),2EgB4n6XyBsuNUbuarr4eG,62,0.0405,0.884,191938,0.698,0.0,0,0.195,1,-9.101,140.068,4,0.364,0.575,hip hop
805,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,435,5xJeZ6tLPOXNIrrphEIuay,62,0.00247,0.539,93840,0.804,0.000185,10,0.463,0,-5.504,85.752,4,0.172,0.798,hip hop
668,Surfaces,4ETSs924pXMzjIeD6E9b4u,Heaven Falls / Fall on Me,7yHqOZfsXYlicyoMt62yC6,62,0.36,0.563,240597,0.366,0.00243,11,0.0955,0,-6.896,85.352,4,0.121,0.768,pop
849,KIDS SEE GHOSTS,2hPgGN4uhvXAxiXQBIXOmE,Cudi Montage,4kUZvXB3LC3an3HX6h0s17,62,0.401,0.729,197001,0.504,1.44e-06,8,0.121,0,-6.784,110.011,4,0.0321,0.305,hip hop
760,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,Make Luv,2CInzVilMduj9L8dDXwyUA,62,0.441,0.661,193309,0.413,4.19e-05,8,0.114,0,-9.069,143.974,4,0.218,0.276,hip hop
675,JayDaYoungan,0E3pLs4jXz9tDQGY8m1A1d,Elimination,5wPhznwiMGc1tUojiEkAkG,62,0.754,0.755,154560,0.517,0.0,4,0.127,0,-9.804,129.027,4,0.0751,0.699,trap
844,NF,6fOMl44jA4Sp5b9PpYCkzz,NO NAME,7hdw5gAGMyyn9z0XgfTv1j,62,0.223,0.718,183827,0.795,0.0,0,0.12,0,-3.978,130.77,4,0.142,0.292,hip hop
759,Car Seat Headrest,5PbpKlxQE0Ktl5lcNABoFf,Sober to Death,6kOHjAOLz9IvUiRGf72Kec,62,0.189,0.512,304427,0.543,0.000649,7,0.323,1,-6.857,114.963,4,0.0343,0.236,rock
669,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,Tequila,7Il2yWQmsqKgSkLQvHTPUI,62,0.0292,0.474,195987,0.594,0.0,11,0.133,1,-5.756,86.131,4,0.0289,0.503,country
748,Queen Naija,3nViOFa3kZW8OMSNOzwr98,Butterflies,4A58lXGBRCg2cumRXTRxHO,62,0.295,0.737,212175,0.542,0.0,8,0.103,1,-7.593,119.973,4,0.0732,0.385,r&b
